 2.41019061e-10  9.27697475e-01  2.41019061e-10  5.01740930e-01 
 2.42019061e-10  9.21879347e-01  2.42019061e-10  5.07521736e-01 
 2.43019061e-10  9.15880379e-01  2.43019061e-10  5.13479861e-01 
 2.44019061e-10  9.09705601e-01  2.44019061e-10  5.19610165e-01 
 2.45019061e-10  9.03360237e-01  2.45019061e-10  5.25907327e-01 
 2.46019061e-10  8.96849705e-01  2.46019061e-10  5.32365843e-01 
 2.47019061e-10  8.90179607e-01  2.47019061e-10  5.38980048e-01 
 2.48019061e-10  8.83355728e-01  2.48019061e-10  5.45744114e-01 
 2.49019061e-10  8.76384018e-01  2.49019061e-10  5.52652072e-01 
 2.50019061e-10  8.69270596e-01  2.50019061e-10  5.59697813e-01 
 2.51019061e-10  8.62021728e-01  2.51019061e-10  5.66875106e-01 
 2.52019061e-10  8.54643828e-01  2.52019061e-10  5.74177604e-01 
 2.53019061e-10  8.47143515e-01  2.53019061e-10  5.81599020e-01 
 2.54019061e-10  8.39527476e-01  2.54019061e-10  5.89132790e-01 
 2.55019061e-10  8.31802489e-01  2.55019061e-10  5.96772070e-01 
 2.56019061e-10  8.23975451e-01  2.56019061e-10  6.04510131e-01 
 2.57019061e-10  8.16053295e-01  2.57019061e-10  6.12340190e-01 
 2.58019061e-10  8.08043038e-01  2.58019061e-10  6.20255394e-01 
 2.59019061e-10  7.99951729e-01  2.59019061e-10  6.28248839e-01 
 2.60019061e-10  7.91786452e-01  2.60019061e-10  6.36313580e-01 
 2.61019061e-10  7.83554295e-01  2.61019061e-10  6.44442644e-01 
 2.62019061e-10  7.75262336e-01  2.62019061e-10  6.52629055e-01 
 2.63019061e-10  7.66917622e-01  2.63019061e-10  6.60865856e-01 
 2.64019061e-10  7.58527154e-01  2.64019061e-10  6.69146130e-01 
 2.65019061e-10  7.50097874e-01  2.65019061e-10  6.77463029e-01 
 2.66019061e-10  7.41636658e-01  2.66019061e-10  6.85809775e-01 
 2.67019061e-10  7.33150313e-01  2.67019061e-10  6.94179664e-01 
 2.68019061e-10  7.24645581e-01  2.68019061e-10  7.02566059e-01 
 2.69019061e-10  7.16129153e-01  2.69019061e-10  7.10962372e-01 
 2.70019061e-10  7.07607677e-01  2.70019061e-10  7.19362048e-01 
 2.71019061e-10  6.99087773e-01  2.71019061e-10  7.27758552e-01 
 2.72019061e-10  6.90576054e-01  2.72019061e-10  7.36145350e-01 
 2.73019061e-10  6.82079134e-01  2.73019061e-10  7.44515901e-01 
 2.74019061e-10  6.73603647e-01  2.74019061e-10  7.52863645e-01 
 2.75019061e-10  6.65156262e-01  2.75019061e-10  7.61181996e-01 
 2.76019061e-10  6.56743688e-01  2.76019061e-10  7.69464336e-01 
 2.77019061e-10  6.48372689e-01  2.77019061e-10  7.77704007e-01 
 2.78019061e-10  6.40050091e-01  2.78019061e-10  7.85894312e-01 
 2.79019061e-10  6.31782784e-01  2.79019061e-10  7.94028509e-01 
 2.80019061e-10  6.23577726e-01  2.80019061e-10  8.02099816e-01 
 2.81019061e-10  6.15441940e-01  2.81019061e-10  8.10101404e-01 
 2.82019061e-10  6.07382513e-01  2.82019061e-10  8.18026412e-01 
 2.83019061e-10  5.99406580e-01  2.83019061e-10  8.25867950e-01 
 2.84019061e-10  5.91521316e-01  2.84019061e-10  8.33619113e-01 
 2.85019061e-10  5.83733916e-01  2.85019061e-10  8.41272998e-01 
 2.86019061e-10  5.76051571e-01  2.86019061e-10  8.48822723e-01 
 2.87019061e-10  5.68481445e-01  2.87019061e-10  8.56261449e-01 
 2.88019061e-10  5.61030576e-01  2.88019061e-10  8.63582322e-01 
 2.89019061e-10  5.53705960e-01  2.89019061e-10  8.70778697e-01 
 2.90019061e-10  5.46514504e-01  2.90019061e-10  8.77844116e-01 
 2.91019061e-10  5.39463016e-01  2.91019061e-10  8.84772076e-01 
 2.92019061e-10  5.32558214e-01  2.92019061e-10  8.91556186e-01 
 2.93019061e-10  5.25806648e-01  2.93019061e-10  8.98190184e-01 
 2.94019061e-10  5.19214724e-01  2.94019061e-10  9.04667933e-01 
 2.95019061e-10  5.12788674e-01  2.95019061e-10  9.10983436e-01 
 2.96019061e-10  5.06534561e-01  2.96019061e-10  9.17130834e-01 
 2.97019061e-10  5.00458265e-01  2.97019061e-10  9.23104420e-01 
 2.98019061e-10  4.94565480e-01  2.98019061e-10  9.28898640e-01 
 2.99019061e-10  4.88861705e-01  2.99019061e-10  9.34508100e-01 
 3.00019061e-10  4.83352245e-01  3.00019061e-10  9.39927577e-01 
 3.01019061e-10  4.78042198e-01  3.01019061e-10  9.45152022e-01 
 3.02019061e-10  4.72936453e-01  3.02019061e-10  9.50176570e-01 
 3.03019061e-10  4.68039683e-01  3.03019061e-10  9.54996550e-01 
 3.04019061e-10  4.63356336e-01  3.04019061e-10  9.59607492e-01 
 3.05019061e-10  4.58890634e-01  3.05019061e-10  9.64005134e-01 
 3.06019061e-10  4.54646558e-01  3.06019061e-10  9.68185432e-01 
 3.07019061e-10  4.50627849e-01  3.07019061e-10  9.72144566e-01 
 3.08019061e-10  4.46837995e-01  3.08019061e-10  9.75878949e-01 
 3.09019061e-10  4.43280231e-01  3.09019061e-10  9.79385230e-01 
 3.10019061e-10  4.39957531e-01  3.10019061e-10  9.82660296e-01 
 3.11019061e-10  4.36872607e-01  3.11019061e-10  9.85701284e-01 
 3.12019061e-10  4.34027907e-01  3.12019061e-10  9.88505573e-01 
 3.13019061e-10  4.31425616e-01  3.13019061e-10  9.91070789e-01 
 3.14019061e-10  4.29067655e-01  3.14019061e-10  9.93394807e-01 
 3.15019061e-10  4.26955688e-01  3.15019061e-10  9.95475742e-01 
 3.16019061e-10  4.25091127e-01  3.16019061e-10  9.97311953e-01 
 3.17019061e-10  4.23475136e-01  3.17019061e-10  9.98902036e-01 
 3.18019061e-10  4.22108637e-01  3.18019061e-10  1.00024482e+00 
 3.19019061e-10  4.20992323e-01  3.19019061e-10  1.00133936e+00 
 3.20019061e-10  4.20126661e-01  3.20019061e-10  1.00218493e+00 
 3.21019061e-10  4.19511904e-01  3.21019061e-10  1.00278104e+00 
 3.22019061e-10  4.19148093e-01  3.22019061e-10  1.00312738e+00 
 3.23019061e-10  4.19035071e-01  3.23019061e-10  1.00322389e+00 
 3.24019061e-10  4.19172489e-01  3.24019061e-10  1.00307067e+00 
 3.25019061e-10  4.19559808e-01  3.25019061e-10  1.00266803e+00 
 3.26019061e-10  4.20196310e-01  3.26019061e-10  1.00201649e+00 
